dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10270018,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10270018,M031074,320030196,Black Mtn. Mining Co.,35.56441,-114.78142,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,Black Mtn.Mining Co.,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL.62, 1965, P.200.USBM INFORM CIRC.6964, 1937, P.76.",,,,,,,,
10270007,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10270007,W000699,320030126,Copper Chief Mine,35.8214,-115.55084,NA,United States,Nevada,Clark,M,Cobalt,,"Silver, Uranium, Zinc, Gold, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.31NEV BUR MINES BULL 62 1965 P.189USGS PROF PAPER 162 1931 P.120,,,,,,,,
10270005,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10270005,,320030481,Simmons Mine,35.47221,-115.12863,NA,United States,Nevada,Clark,N,Semiprecious Gemstone,,,Underground,,,Prospect,,,,,,,,,"Crescent Peak Mine, Aztec Claim Pat., Old Aztec Minemine, Right Blue Claim Pat.",,"Ridenour, James",,,,,,,"NEV.BUR.OF MINES RPT.17, 1968, P.3NEV. DIV. MINE INSPECTION, 1975, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1974, P. 10.",,,,,,,,
10270000,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10270000,M031089,320030163,Accident Mine,35.7603,-115.44364,NA,United States,Nevada,Clark,M,Lead,,"Zinc, Silver, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.186.USGS BULL 1010 1954 P.97-100.USGS PROF PAPER 162 1931 P. 158.,,1911,,,,,,
10269995,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269995,M031138,320030144,Volcano Mine,35.8056,-115.46774,NA,United States,Nevada,Clark,M,Zinc,,"Silver, Lead, Gold, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.198USGS PROF PAPER 162 1931 P.149,,,,,,,,
10269984,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269984,,320030433,Unnamed Prospect,36.3225,-114.16391,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,Uranium Prospect,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.20",,,,,,,,
10269982,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269982,,320030667,Atomic Prospect,36.3458,-114.12581,NA,United States,Nevada,Clark,M,Uranium,,Vanadium,Surface,,,Prospect,,,,,,,,,First Chance Group,,"Ridenour, James",,,,,,,"U.S. GEOLOGICAL SURVEY PROF. PAPER 538, 1967, P. 16.NEV. BUREAU OF MINES BULLETIN 81, 1973, P. 20.",,,,,,,,
10269972,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269972,,320030489,R-55 Pit & Plant,36.51499,-114.43272,NA,United States,Nevada,Clark,M,Silica,,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV INDUS COMM DIR OF ACT NEV MINE OPS,JAN 31,1977,P.10NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 10-11.",,,,,,,,
10269963,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269963,,320030685,White Rock 5 Pit & Mill,36.10669,-115.15394,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONS     \0\0ACTIVE DURING CALENDAR YEAR 1982, COMPILED BY DIVISION     \0OF MINE INSPECTION, 1983, P. 8.",,,,,,,,
10269962,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269962,,320030686,M & M Santa Anna Mine,35.49721,-115.14193,NA,United States,Nevada,Clark,M,Silver,,"Copper, Lead, Gold",Surface,,,Unknown,,,,,,,,,,,"Ridenour, James",,,,,,,"STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONS     \0\0ACTIVE DURING CALENDAR YEAR 1982, COMPILED BY DIVISION     \0OF MINE INSPECTION, 1983, P. 9.",,,,,,,,
10269957,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269957,,320030436,R.A.H. Group,36.65219,-114.51472,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,R.A.H.Group,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.22NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 6.",,,,,,,,
10269947,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269947,,320030181,Mocking Bird Mine,35.7078,-114.85802,NA,United States,Nevada,Clark,M,Gold,,Silver,Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.181USBM INFORM CIRC 6964 1937 P.27.,,,,,,,,
10269942,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269942,,320030500,East Nos. 51-57 Claims,36.61329,-114.16801,NA,United States,Nevada,Clark,M,Copper,,"Nickel, Zinc",Surface,,,Prospect,,,,,,,,,"Virgin Mountains Isa, East No5. 51-57",,Federspiel,,,,,,,"U.S. GEOLOGICAL SURVEY MAP MF-1204-B, 1981 (MAP NO. 2).",,,,,,,,
10269921,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10269921,M031130,320030148,Spelter Mine,35.7933,-115.55504,NA,United States,Nevada,Clark,M,Lead,,"Vanadium, Uranium, Silver, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.34NEV BUR MINES BULL 62 1965 P.197.USBM WFOC MINERAL PROPERTY FILE 37.011 (SEQ NO. 032-003-0011,,,,,,,,
10257108,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10257108,M031016,320030274,Blue Quartz Mine,35.9222,-114.95393,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Prospect,,,,,,,,,Gold Prospect,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES BULLETIN 62, 1965, P. 178.",,,,,,,,
10257077,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10257077,,320030235,Roman Mine,35.29421,-114.73752,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,SPIRIT MTN. 7.5-MIN. TOPO MAP.,,,,,,,,
10257072,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10257072,,320030099,Mohawk No. 7 Mine,35.89029,-115.59475,NA,United States,Nevada,Clark,M,Copper,,Uranium,Surface,,,Prospect,,,,,,,,,Mohawk No.7 Prospect,,"Lipton, David A.",,,,,,,"NEV BUR OF MINES BULL.81, 1973, P.27 & 29NEV BUR MINES BULL 62 1965 P.193US ATOMIC ENERGY COMM.,RME-3119, P.54,107",,,,,,,,
10256721,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10256721,,320030768,White-Grow Gypsum Co. Pit,36.60079,-114.53472,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTIOJN, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 13.",,,,,,,,
10246913,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246913,,320030307,Valley Forge,35.8114,-115.50394,NA,United States,Nevada,Clark,M,Vanadium,,Copper,Underground,,,Past Producer,,,,,,,,,Hickory Dick,,"Ridenour, James",,,,,,,"VANDERBURG, 1937, USBM IC 6964, P.51SCHILLING,1962,VANADIUM OCCURRENCES IN NEV,NBMG MAP 10,N0.32",,,,,,,,
10246908,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246908,,320039013,Envirochem Mill,36.81749,-114.06611,NA,United States,Nevada,Clark,M,Copper,,"Nickel, Silver",Processing Plant,,,Plant,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1982, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1981, P. 11.OPERATIONS ACTIVE DURING CALENDAR YEAR 1982, P. 9.NEV. DIV. MINE INSPECTION, 1985, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1984, P. 13.",,,,,,,,
10246893,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246893,,320030419,Nipton Prospect,35.46941,-115.21053,NA,United States,Nevada,Clark,N,Fluorine-Fluorite,,,Surface,,,Past Producer,,,,,,,,,"Thorkelon Mine, Stolte Mine, Thorkildson Mine",,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.9USBM INFO CIRCULAR 6964, 1937, P.25",,,,,,1914,,
10246876,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246876,,320030070,White Eagle Mine,36.12719,-114.96553,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Past Producer,,,,,,,,,White Eagle Gypsum Claims,,"Ridenour, James",,,,,,,FRENCHMAN MTN. 7.5-MIN. TOPO MAP.,,,,,,,,
10246872,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246872,,320030319,Santa Cruz Mine,36.65079,-114.05691,NA,United States,Nevada,Clark,B,Beryllium,,Mica,Underground,,,Prospect,,,,,,,,,"Emerald Group, Blue Jay Group, Rising Star, Taglo Prospect, Rattle Snake",,"Ridenour, James",,,,,,,"NEV BUR MINES BULL.62, 1965, P.159, (GEOL MAP INCL ), P.205NEV BUREAU OF MINES BULL 63, 1965, P. 81-83.NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 4.",,,,,,,,
10246861,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246861,M031094,320030122,Azurite Mine,35.8264,-115.56114,NA,United States,Nevada,Clark,M,Copper,,"Zinc, Uranium, Silver, Lead, Gold",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 81 1973 P.30NEV BUR MINES BULL 62 1965 P.187USGS PROF PAPER 162 1931 P.118,,1910,,,,,,
10246838,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246838,,320030717,Coyote Mine & Mill,35.49311,-114.96332,NA,United States,Nevada,Clark,M,Gold,,,Surface,,,Plant,,,,,,,,,,,"Ridenour, James",,,,,,,"DIRECTORY OF NEVADA MINE OPERATIONS ACTIVE IN 1984, COMPILEDBY DIVISION OF MINE INSPECTION, 1985, P.13",,,,,,,,
10246834,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246834,,320030169,Eureka Mine,35.7431,-115.46114,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 81 1973 P.33US ATOMIC ENERGY COMM., RME-3119, P.107",,,,,,,,
10246830,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246830,,320030081,Blue Diamond Pit & Mill,36.07919,-115.39944,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Producer,,,,,,,,,"Flintkote, Genstar Quarry & Plant, Blue Diamond Mine, Arden, Thomason Gypsum Deposits",,"Ridenour, James",,,,,,,"USBM INFORM CIRC 6615 1932, 11 P.USBM INFORM CIRC 6964 1937 PP. 13-15.USBM INFORM CIRC 7555 1950, 21 P.NEV BUR MINES BULL 62 1965 P.204MINOBRAS NEV INDUST MINERALS 1973 P.10NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 6.",,1969,,,,,,
10246824,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246824,M055241,320030130,Kirby Mine,35.8253,-115.52304,NA,United States,Nevada,Clark,M,Lead,,"Silver, Mercury, Gold, Copper, Zinc",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P.192.USGS PROF PAPER 275 1956 P.144USGS PROF PAPER 162 1931 P.142-143.USBM INFORM CIRC 8252, 1965, TABLE 24, P. 298.",,1908,,,,,,
10246796,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246796,M031134,320030408,Sweepstake Prospect,35.8311,-115.53614,NA,United States,Nevada,Clark,M,Copper,,,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"USGS PROF PAPER,162,1931,P113",,,,,,,,
10246783,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246783,M031033,320030180,Eldorado Empire Mining Co.,35.7142,-114.83862,NA,United States,Nevada,Clark,M,Gold,,,Underground,,,Past Producer,,,,,,,,,Black Hawk Mine,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.181,,,,,,,,
10246782,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246782,,320030724,Pink Lady,36.35779,-114.24771,NA,United States,Nevada,Clark,M,Copper,,"Zinc, Silver, Lead",Underground,,,Prospect,,,,,,,,,,,"Winters, Dick",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 40-88, 1988,APPENDIX G, NO. 3, P. 41.",,,,,,,,
10246776,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246776,,320030360,Unnamed Deposit,35.45081,-115.14303,NA,United States,Nevada,Clark,N,Mica,,,Surface,,,Occurrence,,,,,,,,,Mica Mine,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62,1965,P.206.",,,,,,,,
10246770,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246770,,320030816,Hafen Dairy Well,36.79779,-114.11331,NA,United States,Nevada,Clark,,Geothermal,,,Well,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 13.",,,,,,,,
10246766,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246766,,320030420,Hen Spring,36.67219,-114.13661,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Prospect,,,,,,,,,Bunkerville Ridge Gypsum Prospect,,"Ridenour, James",,,,,,,"MINOBRAS,NEV.INDUS.MINERALS,1973,P.9NEV. BUREAU OF MINES AND GEOL. BULLETIN 103, 1987, P. 7.NEV. BUREAU OF MINES AND GEOL. REPORT 45, 9189, P. 8.",,,,,,,,
10246752,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246752,,320030786,Unnamed Prospect,35.59721,-114.85362,NA,United States,Nevada,Clark,M,Copper,,,Surface,,,Prospect,,,,,,,,,,,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 46-88, 1988, TABLE 1,NO. 3, P. 20.",,,,,,,,
10246721,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246721,,320030681,Jean Pit,35.85,-115.24944,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,"Holddiggers Pit, Holdiggers Pit, North Jean Pit, Sloan Pit",,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1981, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1980, P. 9.NEV. DIV. MINE INSPECTION, 1982, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1981, P. 9.OPERATIONS ACTIVE DURING CALENDAR YEAR 1982, P. 7.NEV. DIV. MINE INSPECTION, 1984, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1983, P. 10.NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 12, 15,17.",,,,,,,,
10246711,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246711,,320030326,Prometheus,35.8111,-115.46894,NA,United States,Nevada,Clark,M,Zinc,,"Copper, Lead",Surface-Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,U.S. BUREAU OF MINES FILES (WFOC).,,,,,,1905,,
10246687,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246687,M031032,320030186,Eldorado Rover Mining Co.,35.705,-114.80502,NA,United States,Nevada,Clark,M,Gold,,"Lead, Copper, Zinc, Silver",Underground,,,Past Producer,,,,,,,,,"Rover, Rambler, Eldorado Rover Mining Co, Duncan, Flagstaff, Skylark",,"Ridenour, James",,,,,,,"NEV BUR MINES BULL.62, 1965, P.181.",,,,,,,,
10246676,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246676,,320030168,Jean Quarry,35.7847,-115.30504,NA,United States,Nevada,Clark,N,"Limestone, General",,,Surface,,,Past Producer,,,,,,,,,Limestone Quarry,,"Ridenour, James",,,,,,,MINOBRAS NEV INDUST MINERALS 1973 P.10NEV.BUR MINES BULL 62 1965 P.205,,,,,,,,
10246666,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246666,,320030737,Jenko Mine & Mill,35.6797,-114.81692,NA,United States,Nevada,Clark,M,Gold,,Silver,Underground,,,Prospect,,,,,,,,,Jenko Mine and Mill,,"Ridenour, James",,,,,,,"DIRECTORY OF MINE OPERATONS ACTIVE DURING CALENDAR YEAR1987.  MAY, 1988, 11.",,,,,,,,
10246663,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246663,M031056,320030031,Hilltop Mine,36.2744,-114.18551,NA,United States,Nevada,Clark,M,Uranium,,,Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 81 1973 P.21NEV BUR MINES BULL 62 1965 P.131& 183 (GEOL MAP INCL)PAPKE,K.G.,NV BUR MINES BULL 93, 1979, P 68.",,,,,,,,
10246662,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246662,M031073,320030037,Winona Group,36.2203,-114.16501,NA,United States,Nevada,Clark,B,Gold,,Quartz,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"MINOBRAS NEV INDUST MINERALS P.11  1973NEV.BUR MINES BULL 62 1965 P 185.USGS BULL.648, 1916, P.53",,,,,,,,
10246660,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246660,M045354,320030004,Great Eastern Mine,36.62559,-114.14771,NA,United States,Nevada,Clark,M,Nickel,,Copper,Underground,,,Prospect,,,,,,,,,,,"Ridenour, James",,,,,,,"U.S. BUREAU OF MINES  IC 6964, 1937, P. 18.U.S. BUREAU OF MINES IC 7029, 1938, 8 P.U.S. BUREAU OF MINES RI 4679, 1950, 5 P.NEV. BUREAU OF MINES BULL. 62, 1965, P. 125.NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 3.",,,,,,,,
10246646,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246646,,320030741,Eldorado Claims,35.78,-114.83862,NA,United States,Nevada,Clark,N,Pumice,,,Surface,,,Prospect,,,,,,,,,,,"Causey, J. Douglas",,,,,,,"U.S. BUREAU OF MINES OPEN-FILE REPORT MLA 44-88, 1988, TABLE 5,NO. 2, P. 33.",,,,,,,,
10246642,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246642,M031106,320030087,Doubleup Mine,35.94469,-115.48664,NA,United States,Nevada,Clark,M,Copper,,"Gold, Zinc, Silver, Lead",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.189.USGS PROF PAPER 162 1931 P.109,,,,,,,,
10246637,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246637,,320030287,Rock Quarry,36.58309,-114.78753,NA,United States,Nevada,Clark,N,Stone,,,Surface,,,Past Producer,,,,,,,,,Quarry,,"Ridenour, James",,,,,,,ARROW CANYON SE 7.6-MIN. TOPO MAP.,,,,,,,,
10246629,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246629,,320030317,Railroad Deposit,35.9744,-114.91273,NA,United States,Nevada,Clark,M,Aluminum,,,Underground,,,Prospect,,,,,,,,,"Railroad Pass Deposit, Alunite Deposit",,"Ridenour, James",,,,,,,"U.S. BUREAU OF MINES IC 6964, 1937, P. 12.NEV. BUREAU OF MINES BULLETIN 62, 1965, FIG. 19, P. 149; P. 203.MINOBRAS, 1973, NEVADA INDUSTRIAL MINERALS, P. 8.",,,,,,,,
10246621,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246621,,320030501,Unnamed Gypsum Zone,36.54639,-114.14191,NA,United States,Nevada,Clark,N,Gypsum-Anhydrite,,,Surface,,,Occurrence,,,,,,,,,"Gypsum Deposit, Virgin Mountains Gypsum Occurrence, Virgin Mountains Isa",,Federspiel,,,,,,,"U.S. GEOLOGICAL SURVEY MAP MF-1204-B, 1981 (MAP NO. 5).NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 8.",,,,,,,,
10246618,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246618,M031006,320030214,Good Hope Mine,35.45561,-114.92412,NA,United States,Nevada,Clark,M,Gold,,"Zinc, Silver, Lead, Copper",Underground,,,Past Producer,,,,,,,,,Phoenix,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.202USGS BULL 906-D 1938 P.164-165.,,,,,,,,
10246582,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246582,M031012,320030209,Searchlight Parallel Mine,35.47191,-114.93052,NA,United States,Nevada,Clark,M,Gold,,Silver,Underground,,,Past Producer,,,,,,,,,Continental Heap Leach,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P.202USGS BULL 906-D 1938 P.173-174.STATE OF NEVADA.  DIRECTORY OF NEVADA MINE OPERATIONS004IVE DURING CALENDAR YEAR 1982, COMPILED BY DIVISION005MINE INSPECTION, 1983, 60 PP.",,1905,,,,,,
10246569,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246569,,320030430,Blue Chip,36.36669,-114.12581,NA,United States,Nevada,Clark,M,Uranium,,,Surface,,,Prospect,,,,,,,,,Frank Robbin,,"Ridenour, James",,,,,,,"NEV.BUREAU OF MINES BULL.81,1973 P.20",,,,,,,,
10246546,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246546,,320030344,Lead Prospect,36.54719,-114.12551,NA,United States,Nevada,Clark,M,Lead,,Zinc,Unknown,,,Occurrence,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P. 179.,,,,,,,,
10246541,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246541,,320030068,Frenchman Mine,36.15219,-115.00333,NA,United States,Nevada,Clark,M,Copper,,,Underground,,,Past Producer,,,,,,,,,Johnnie Stump Mine ?,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES BULLETIN 62, 1965, PP. 147, 202.",,1917,,,,,,
10246537,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246537,,320039012,Mocking Bird Mill,35.6986,-114.80362,NA,United States,Nevada,Clark,M,Gold,,Silver,Processing Plant,,,Past Producer,,,,,,,,,Mockingbird Mill,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1976, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1975, P. 8.NEV. DIV. MINE INSPECTION, 1985, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1984, P. 9.",,1975,,,,,,
10246530,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246530,,320030244,Unnamed Quarry,35.13252,-114.63441,NA,United States,Nevada,Clark,N,Stone,,,Surface,,,Past Producer,,,,,,,,,Quarry,,"Ridenour, James",,,,,,,BRIDGE CANYON 7.5-MIN. TOPO MAP.,,,,,,,,
10246517,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246517,,320030018,Stewart Property,36.38809,-114.38472,NA,United States,Nevada,Clark,N,Sodium,,,Underground,,,Prospect,,,,,,,,,"Sodium Occurrence, Stewart Glauberite Property",,"Ridenour, James",,,,,,,"USGS OVERTON BEACH 1953 1'62500NEV BUR MINES BULL 62, 1965, P. 204.USBM INFO. CIRCULAR 6964, 1937, P. 68.",,,,,,,,
10246496,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246496,M030075,320030105,Pilgrim Mine,35.8697,-115.49364,NA,United States,Nevada,Clark,M,Zinc,,"Silver, Molybdenum, Lead, Gold, Copper",Underground,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,NEV BUR MINES BULL 62 1965 P.194,,1908,,,,,,
10246479,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246479,M031031,320030188,Rand Mine,35.7014,-114.86142,NA,United States,Nevada,Clark,M,Gold,,"Copper, Lead, Silver, Zinc",Underground,,,Past Producer,,,,,,,,,"Honest Miner, Rand Shaft, Quaker City, Eldorado Rand Group",,"Ridenour, James",,,,,,,"NEV BUR MINES BULL.62, 1965, P.122 & 181.(GEOL. MAP INCL.)",,,,,,,,
10246467,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246467,,320030352,Unnamed Alum Occurrence,35.9167,-114.83412,NA,United States,Nevada,Clark,N,Potassium,,,Surface,,,Occurrence,,,,,,,,,Aluminum Prospect,,"Ridenour, James",,,,,,,"NEV. BUR MINES AND GEOL. BULLETIN 62, 1975, P. 203.U.S. GEOLOGICAL SURVEY BULLETIN 871, P. 147.",,,,,,,,
10246466,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246466,,320030800,Quartzite Quarry,36.59668,-114.91003,NA,United States,Nevada,Clark,N,"Stone, Dimension",,,Surface,,,Past Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. BUREAU OF MINES AND GEOL. REPORT 45, 1989, P. 7.",,,,,,,,
10246456,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246456,,320030776,Jet Pit,35.745,-115.26023,NA,United States,Nevada,Clark,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Ridenour, James",,,,,,,"NEV. DIV. MINE INSPECTION, 1991, DIRECTORY OF NEVADA MINEOPERATIONS ACTIVE DURING CALENDAR YEAR 1990, P. 15.",,,,,,,,
10246452,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10246452,M031018,320030077,Ada & Edith Claims,36.34438,-115.65725,NA,United States,Nevada,Clark,M,Lead,,Silver,Underground,,,Past Producer,,,,,,,,,J and S Group,,"Ridenour, James",,,,,,,"NEV BUR MINES BULL 62 1965 P 144, 178.",,,,,,,,
